"單位：千元"
" 核定金額","經","費","支","用","科","目","主","辦","機","關","招","標","方","式","得","標","廠","商"
"紅樹林風華再現親子寫生比賽暨宣導節約用電、節能減碳愛地球活動","新豐鄉","10","10","社政業務-推行社運工作-獎補助費","青年服務協會","無","無"
"鄉長盃作文比賽暨用電安全節能減碳宣導活動","新豐鄉","10","10","社政業務-推行社運工作-獎補助費","青年服務協會","無","無"
"早起會文化觀摩學習活動","新豐鄉","20","20","社政業務-推行社運工作-獎補助費","後湖社區發展協會","無","無"
"生態保育宣導活動","新豐鄉","10","10","社政業務-推行社運工作-獎補助費","山崎社區發展協會","無","無"
"節能減碳宣導暨文化觀摩參訪活動","新豐鄉","20","20","社政業務-推行社運工作-獎補助費","羅姓宗親會","無","無"
"會員文化觀摩參訪活動","新豐鄉","10","10","社政業務-推行社運工作-獎補助費","百年老樹農畜發展協會","無","無"
"會員知性之旅暨綠色消費宣導活動","新埔鎮","20","20","社政業務-推行社運工作-獎補助費","婦女聯盟","無","無"
"新埔分會苗栗通宵焚化爐參訪活動","新竹縣","15","15","社政業務-推行社運工作-獎補助費","劉姓宗親會","無","無"
"新埔義警中隊褒忠小隊綠色節能宣導活動暨凝聚隊員和諧聯誼活動","新竹縣","10","10","社政業務-推行社運工作-獎補助費","警察局","無","無"
"芎林分會藝術文化觀光產業觀摩參訪活動","新竹縣","10","10","社政業務-推行社運工作-獎補助費","丘(邱)氏宗親會","無","無"
"健康講座暨會員大會活動","芎林鄉","20","20","社政業務-推行社運工作-獎補助費","彭姓宗親會","無","無單位：千元"
" 核定金額","經","費","支","用","科","目","主","辦","機","關","招","標","方","式","得","標","廠","商"
"新竹縣政府103年度對議員所提地方建設建議事項處理明細表"
"至103年6月止"
"           (本表為半年報)"
"核","定","情","形","建","議","項","目","及","內","容","建","議","地","點"," 建議金額"
"媽媽教室母親節慶祝大會暨健康講座活動","芎林鄉","6","6","社政業務-推行社運工作-獎補助費","石潭社區發展協會","無","無"
"石潭(二)家政班講習暨農產品應用研習活動","芎林鄉","10","10","社政業務-推行社運工作-獎補助費","芎林鄉農會","無","無"
"石潭(一)家政班講習暨農產品應用研習活動","芎林鄉","10","10","社政業務-推行社運工作-獎補助費","芎林鄉農會","無","無"
"健康講座暨年度會員大會活動","芎林鄉","30","30","社政業務-推行社運工作-獎補助費","振義關懷協會","無","無"
"用電安全講座暨慢活健康教育活動","橫山鄉","20","20","社政業務-推行社運工作-獎補助費","彭氏宗親會","無","無"
"橫山鄉分會會員大會暨環境美化研習活動","新竹縣","15","15","社政業務-推行社運工作-獎補助費","陳姓宗親會","無","無"
"會員代表大會暨政令宣導活動","橫山鄉","20","20","社政業務-推行社運工作-獎補助費","婦女會","無","無"
"觀摩中南部社區文化特色活動","橫山鄉","10","10","社政業務-推行社運工作-獎補助費","福興社區發展協會","無","無"
"生態研習活動","橫山鄉","10","10","社政業務-推行社運工作-獎補助費","長風環保協會","無","無"
"參訪中南部據點暨觀摩社區活動","新竹縣","10","10","社政業務-推行社運工作-獎補助費"
"南河沙阬環境文化永續促進協會","無","無"
"會員文化參訪暨節能減碳、資源回收環保宣導活動","新竹縣","10","10","社政業務-推行社運工作-獎補助費","張姓宗親會","無","無"
"地方建設、治安、環保教育宣導座談活動","竹東鎮","20","20","社政業務-推行社運工作-獎補助費","中山社區發展協會","無","無"
"地方建設、治安、環保教育宣導座談活動","竹東鎮","20","20","社政業務-推行社運工作-獎補助費","中山社區發展協會","無","無"
"長青盃、青壯盃槌球比賽暨節能減碳宣導活動","竹東鎮","5","5","社政業務-推行社運工作-獎補助費","中山社區發展協會","無","無單位：千元"
" 核定金額","經","費","支","用","科","目","主","辦","機","關","招","標","方","式","得","標","廠","商"
"新竹縣政府103年度對議員所提地方建設建議事項處理明細表"
"至103年6月止"
"           (本表為半年報)"
"核","定","情","形","建","議","項","目","及","內","容","建","議","地","點"," 建議金額"
"媽媽教室就愛跟你趴趴走戶外文康交流活動","竹東鎮","5","5","社政業務-推行社運工作-獎補助費","上瑞社區發展協會","無","無"
"慶祝端午節粽葉飄香製做健康粽子美食研習活動","竹東鎮","5","5","社政業務-推行社運工作-獎補助費","南華社區發展協會","無","無"
"竹中家政班農村高齡生活改善觀摩研習活動","新竹縣","10","10","社政業務-推行社運工作-獎補助費","竹東地區農會","無","無"
"籃球技巧之運用與傳承研討會活動","竹東鎮","30","30","社政業務-推行社運工作-獎補助費","體育會","無","無"
"長青學苑老人心理健康講座暨慶祝母親節活動","竹東鎮","10","10","社政業務-推行社運工作-獎補助費","愛心媽媽協會","無","無"
"參訪友隊救災技能交流研討活動","新竹縣","5","5","社政業務-推行社運工作-獎補助費","山區山難防患救災協會","無","無"
"會員大會及樂活健康講座暨資源回收宣導活動","新竹縣","6","6","社政業務-推行社運工作-獎補助費","樂活成長協會","無","無"
"社區媽媽教室慶祝母親節暨表揚八十歲以上母親活動","竹東鎮","5","5","社政業務-推行社運工作-獎補助費","東正社區發展協會","無","無"
"北埔義警分隊新春聯誼暨節能減碳教育宣導活動","新竹縣","5","5","社政業務-推行社運工作-獎補助費","警察局","無","無"
"環保志工資源回收宣導暨研習文化性活動","竹東鎮","6","6","社政業務-推行社運工作-獎補助費","員崠社區發展協會","無","無"
"守望相助巡守隊自強活動暨反轉毒害四行動宣導活動","竹東鎮","6","6","社政業務-推行社運工作-獎補助費","員崠社區發展協會","無","無"
"媽媽教室點心製作研習活動暨關懷獨居老人活動","竹東鎮","6","6","社政業務-推行社運工作-獎補助費","上舘社區發展協會","無","無"
"歌唱研習學員間感情交流.並落實老人福利宣導活動","竹東鎮","8","8","社政業務-推行社運工作-獎補助費","上舘社區發展協會","無","無"
"社區參訪研習暨銀髮用藥安全宣導活動","寶山鄉","6","6","社政業務-推行社運工作-獎補助費","寶斗社區發展協會","無","無單位：千元"
" 核定金額","經","費","支","用","科","目","主","辦","機","關","招","標","方","式","得","標","廠","商"
"新竹縣政府103年度對議員所提地方建設建議事項處理明細表"
"至103年6月止"
"           (本表為半年報)"
"核","定","情","形","建","議","項","目","及","內","容","建","議","地","點"," 建議金額"
"縣長盃客家歌謠比賽暨客家薪傳種子選拔活動","新竹縣","6","6","社政業務-推行社運工作-獎補助費","台灣客家文化薪傳協會","無","無"
"整合性預防保健健康講座、節能減碳環保宣導暨會員大會活動","竹東鎮","8","8","社政業務-推行社運工作-獎補助費","婦女會","無","無"
"自然人文教育參訪活動","芎林鄉","10","10","社政業務-推行社運工作-獎補助費","婦聯會","無","無"
"中秋佳節送暖活動","竹東鎮","10","10","社政業務-推行社運工作-獎補助費","愛心媽媽協會","無","無"
"媽媽教室-就愛跟你趴趴走戶外文康交流活動","竹東鎮","5","5","社政業務-推行社運工作-獎補助費","上瑞社區發展協會","無","無"
"會員大會暨全民國防教育講座活動","竹東鎮","10","10","社政業務-推行社運工作-獎補助費","青溪協會","無","無"
"健康操研習訓練暨資源回收再利用宣導活動","新竹縣","20","20","社政業務-推行社運工作-獎補助費","竹東地區農會","無","無"
"客家文化園區參訪活動","寶山鄉","10","10","社政業務-推行社運工作-獎補助費","范姓宗親會","無","無"
"功法研習暨台東原住民文化觀摩活動","竹東鎮","10","10","社政業務-推行社運工作-獎補助費","香功研究社","無","無"
"社區長壽俱樂部推展社造暨參訪績優社區活動","寶山鄉","30","30","社政業務-推行社運工作-獎補助費","新城社區發展協會","無","無"
"高雄南興社區營造交流研習活動","寶山鄉","20","20","社政業務-推行社運工作-獎補助費","雙溪社區發展協會","無","無"
"文化交流知性學習觀摩活動","寶山鄉","60","60","社政業務-推行社運工作-獎補助費","技藝人文協進會","無","無"
"北埔分會台灣林業、新活力農村及生態研習之旅活動","新竹縣","20","20","社政業務-推行社運工作-獎補助費","劉姓宗親會","無","無"
"峨眉鄉支會慶祝母親親節大會暨健康專題講座活動","新竹縣","10","10","社政業務-推行社運工作-獎補助費"
"中華民國婦女聯合會新竹縣分會峨眉鄉支會"
"無","無單位：千元"
" 核定金額","經","費","支","用","科","目","主","辦","機","關","招","標","方","式","得","標","廠","商"
"新竹縣政府103年度對議員所提地方建設建議事項處理明細表"
"至103年6月止"
"           (本表為半年報)"
"核","定","情","形","建","議","項","目","及","內","容","建","議","地","點"," 建議金額"
"客家桐花祭一桐訪螢找茶趣活動","峨眉鄉","20","20","社政業務-推行社運工作-獎補助費","峨眉鄉公所","無","無"
"山動派對熱門音樂祭活動","尖石鄉","50","50","社政業務-推行社運工作-獎補助費","體育會","無","無"
"會員生態觀摩暨心血管疾病預防講座活動","新竹縣","10","10","社政業務-推行社運工作-獎補助費","新埔竹北區蔡姓宗親會","無","無"
"媽媽教室(土風舞班)生態教學暨水土資源保育研習活動","竹北市","10","10","社政業務-推行社運工作-獎補助費","北崙社區發展協會","無","無"
"北區聯盟滑輪溜冰技術交流研習暨文化知性之旅活動","新竹縣","10","10","社政業務-推行社運工作-獎補助費","直排輪運動協會","無","無"
"客曲歌唱班高雄市石潭社區參訪暨蘭嶼墾丁文化古蹟之旅活動","新埔鎮","5","5","社政業務-推行社運工作-獎補助費","四座社區發展協會","無","無"
"會員生態觀摩暨心血管疾病預防講座活動","新竹縣","20","20","社政業務-推行社運工作-獎補助費","新埔竹北區蔡姓宗親會","無","無"
"會員大會暨衛生講座暨慶生會活動","竹北市","15","15","社政業務-推行社運工作-獎補助費","尚義社區發展協會","無","無"
"隊制賽暨慶生活動","竹北市","20","20","社政業務-推行社運工作-獎補助費","佳佳桌球協會","無","無"
